%time,field.target0,field.target1,field.target2,field.target3,field.is_traj_end
1704355250935120671,0.0,0.0,0.0,0.0,0
1704355251435195760,0.0,0.0,0.0,0.0,0
1704355251935315888,0.0,0.0,0.0,0.0,0
1704355252435390130,0.0,0.0,0.0,0.0,0
1704355252937197316,0.0,0.0,0.0,0.0,0
1704355253435817739,0.0,0.0,0.0,0.0,0
1704355253935947654,0.0,0.0,0.0,0.0,0
1704355254437033744,0.0,0.0,0.0,0.0,0
1704355254937061879,0.0,0.0,0.0,0.0,0
1704355255437147215,0.0,0.0,0.0,0.0,0
1704355255937262696,0.0,0.0,0.0,0.0,0
1704355256437390973,0.0,0.0,0.0,0.0,0
1704355256937469536,0.0,0.0,0.0,0.0,0
1704355257437565537,0.0,0.0,0.0,0.0,0
1704355257937673630,0.0,0.0,0.0,0.0,0
1704355258437770328,0.0,0.0,0.0,0.0,0
1704355258937911885,0.0,0.0,0.0,0.0,0
1704355259437988494,0.0,0.0,0.0,0.0,0
1704355259938094909,0.0,0.0,0.0,0.0,0
1704355260438219226,0.0,0.0,0.0,0.0,0
1704355260939076993,0.0,0.0,0.0,0.0,1
