Format Version,1.24,Take Name,Take 2024-11-07 05.29.09 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-07 05.29.09.689 下午,Capture Start Frame,433610,Total Frames in Take,5570,Total Exported Frames,5570,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
42,0.350000,0.007911,-0.861603,-0.007333,-0.507469,-81.053970,-54.599918,122.820824,-97.200462,-54.668842,95.781563,-49.518871,-54.317921,122.506401,-96.442635,-54.812988,150.174408,-97.153450,-54.667637,95.534668,-49.555832,-54.318222,122.479172,-96.445541,-54.813862,150.460602
43,0.358333,0.007858,-0.861549,-0.006552,-0.507571,-81.064613,-54.631519,122.873306,-97.204628,-54.721035,95.830246,-49.529190,-54.377842,122.566170,-96.460060,-54.795677,150.223419,-97.154556,-54.720280,95.565536,-49.584435,-54.378296,122.546715,-96.443787,-54.795895,150.515976
44,0.366667,0.008477,-0.861492,-0.006727,-0.507655,-81.053619,-54.592373,122.784920,-97.187874,-54.710754,95.738518,-49.518475,-54.299522,122.484283,-96.454567,-54.766846,150.131882,-97.136642,-54.704182,95.426613,-49.557049,-54.285786,122.444229,-96.450958,-54.765610,150.454224
45,0.375000,0.007931,-0.861543,-0.007004,-0.507574,-81.056770,-54.625187,122.879524,-97.196609,-54.705112,95.836319,-49.521507,-54.352825,122.572739,-96.452248,-54.817619,150.229446,-97.153137,-54.699833,95.605186,-49.558533,-54.356209,122.555206,-96.451004,-54.825798,150.513870
46,0.383333,0.008407,-0.861659,-0.006960,-0.507371,-81.070320,-54.567799,122.803398,-97.222519,-54.675476,95.767662,-49.535412,-54.271137,122.481941,-96.453072,-54.756779,150.160492,-97.202194,-54.674870,95.476166,-49.558559,-54.271305,122.473099,-96.444107,-54.757179,150.465912
47,0.391667,0.008230,-0.861444,-0.006692,-0.507741,-81.060539,-54.615566,122.847061,-97.189590,-54.721256,95.797508,-49.525200,-54.337238,122.552589,-96.466858,-54.788197,150.190994,-97.160828,-54.720592,95.492973,-49.562260,-54.337582,122.544189,-96.448898,-54.788437,150.508484
48,0.400000,0.008056,-0.861501,-0.006668,-0.507648,-81.055351,-54.614971,122.871819,-97.190376,-54.711861,95.825798,-49.520004,-54.346806,122.570457,-96.455727,-54.786247,150.219116,-97.149788,-54.705971,95.564514,-49.559910,-54.342316,122.544220,-96.448914,-54.783649,150.513474
49,0.408333,0.008446,-0.861629,-0.007030,-0.507419,-81.056847,-54.574322,122.799751,-97.205963,-54.682034,95.762192,-49.521950,-54.273243,122.481888,-96.442673,-54.767685,150.155090,-97.164589,-54.681183,95.482224,-49.558449,-54.273510,122.460648,-96.439125,-54.768215,150.467239
50,0.416667,0.007978,-0.861517,-0.006957,-0.507619,-81.063805,-54.624577,122.876228,-97.200745,-54.708481,95.831306,-49.528519,-54.351204,122.572769,-96.462204,-54.814041,150.224503,-97.152992,-54.712658,95.592964,-49.578915,-54.366398,122.571548,-96.451859,-54.821030,150.516281
51,0.425000,0.009633,-0.861320,-0.007743,-0.507913,-81.066269,-54.542862,122.805687,-97.183411,-54.694218,95.749245,-49.531971,-54.154499,122.524712,-96.483467,-54.779865,150.143005,-97.163849,-54.693588,95.453903,-49.579044,-54.154919,122.530487,-96.445137,-54.779980,150.429916
52,0.433333,0.008490,-0.861455,-0.006492,-0.507722,-81.068199,-54.651558,122.859314,-97.198196,-54.777710,95.810410,-49.532944,-54.365700,122.563522,-96.473495,-54.811260,150.203918,-97.162010,-54.777119,95.513588,-49.584946,-54.366306,122.556366,-96.445511,-54.811100,150.511658
53,0.441667,0.009288,-0.861301,-0.007109,-0.507960,-81.060173,-54.602470,122.803894,-97.174568,-54.753864,95.745834,-49.525391,-54.253414,122.526047,-96.480591,-54.800125,150.139725,-97.153282,-54.753365,95.432304,-49.562176,-54.253731,122.524551,-96.455284,-54.800228,150.455597
54,0.450000,0.008591,-0.861577,-0.006812,-0.507509,-81.058395,-54.610027,122.795731,-97.201767,-54.732269,95.754784,-49.523438,-54.308254,122.484413,-96.450027,-54.789555,150.147903,-97.155655,-54.731441,95.467957,-49.561394,-54.308655,122.459625,-96.449379,-54.789902,150.472717
55,0.458333,0.008754,-0.861400,-0.006544,-0.507810,-81.059654,-54.668358,122.838348,-97.183960,-54.807449,95.786110,-49.524487,-54.366547,122.549088,-96.470581,-54.831078,150.179779,-97.161774,-54.807102,95.487328,-49.560925,-54.366898,122.546394,-96.447090,-54.830994,150.482651
56,0.466667,0.008407,-0.861581,-0.007350,-0.507497,-81.059845,-54.569565,122.791412,-97.204147,-54.665375,95.750931,-49.524975,-54.260227,122.479309,-96.450455,-54.783089,150.143906,-97.167168,-54.664318,95.480011,-49.561493,-54.260536,122.462212,-96.442688,-54.783779,150.440445
57,0.475000,0.008753,-0.861382,-0.007013,-0.507833,-81.057732,-54.642872,122.844505,-97.180603,-54.767689,95.791336,-49.522701,-54.325844,122.557083,-96.469948,-54.835079,150.184998,-97.160683,-54.791256,95.497955,-49.558353,-54.342934,122.575241,-96.444420,-54.845104,150.488724
58,0.483333,0.008403,-0.861521,-0.006969,-0.507605,-81.050781,-54.596344,122.770599,-97.188248,-54.703392,95.726074,-49.515713,-54.299622,122.466331,-96.448433,-54.786018,150.119324,-97.134720,-54.702370,95.439850,-49.563221,-54.300056,122.439743,-96.443825,-54.786522,150.445526
59,0.491667,0.008142,-0.861536,-0.006598,-0.507589,-81.059952,-54.641171,122.837959,-97.198647,-54.744991,95.794151,-49.524662,-54.370598,122.532265,-96.456612,-54.807926,150.187393,-97.165283,-54.744350,95.519463,-49.558582,-54.370903,122.517296,-96.448112,-54.808193,150.484573
60,0.500000,0.008256,-0.861430,-0.006777,-0.507763,-81.058891,-54.648479,122.828293,-97.186539,-54.753052,95.777901,-49.523582,-54.365986,122.535477,-96.466599,-54.826405,150.171402,-97.159180,-54.749561,95.470695,-49.558048,-54.359459,122.523979,-96.447609,-54.826828,150.472198
61,0.508333,0.007841,-0.861546,-0.006952,-0.507571,-81.053337,-54.593071,122.775490,-97.193413,-54.669567,95.732422,-49.518021,-54.327244,122.468430,-96.448631,-54.782406,150.125534,-97.143051,-54.668476,95.450897,-49.558743,-54.327553,122.440979,-96.449211,-54.783127,150.448517
62,0.516667,0.007899,-0.861551,-0.006577,-0.507566,-81.063629,-54.627792,122.873009,-97.203903,-54.718845,95.830093,-49.528233,-54.371067,122.565575,-96.458801,-54.793457,150.223267,-97.157501,-54.730782,95.578232,-49.583046,-54.379196,122.564537,-96.444160,-54.798817,150.528503
63,0.525000,0.008376,-0.861462,-0.007369,-0.507700,-81.056412,-54.567699,122.786049,-97.188026,-54.661076,95.737976,-49.521374,-54.259403,122.488792,-96.459877,-54.782612,150.131302,-97.146477,-54.659985,95.447617,-49.565628,-54.259724,122.472145,-96.446678,-54.783318,150.446793
64,0.533333,0.008616,-0.861457,-0.006672,-0.507713,-81.058769,-54.639603,122.827347,-97.189262,-54.767269,95.778748,-49.523640,-54.341072,122.530983,-96.463455,-54.810471,150.172226,-97.164566,-54.784958,95.497978,-49.560272,-54.361099,122.536911,-96.445648,-54.814930,150.491806
65,0.541667,0.009069,-0.861408,-0.007102,-0.507783,-81.058876,-54.617397,122.798531,-97.184601,-54.757061,95.747154,-49.524086,-54.280399,122.507629,-96.467987,-54.814728,150.140732,-97.159302,-54.758354,95.442764,-49.565544,-54.281143,122.507355,-96.443169,-54.815964,150.457733
66,0.550000,0.008495,-0.861581,-0.006876,-0.507502,-81.061104,-54.589817,122.794167,-97.204956,-54.704792,95.753487,-49.526123,-54.291142,122.482361,-96.452271,-54.773510,150.146561,-97.168785,-54.700878,95.462494,-49.561287,-54.299732,122.464653,-96.446854,-54.769749,150.483231
67,0.558333,0.007854,-0.861567,-0.006961,-0.507535,-81.058632,-54.634415,122.876953,-97.200981,-54.711353,95.835236,-49.523342,-54.367615,122.567238,-96.451607,-54.824272,150.228287,-97.150642,-54.710339,95.592590,-49.569271,-54.367981,122.541733,-96.447472,-54.824867,150.506927
68,0.566667,0.008284,-0.861440,-0.007288,-0.507739,-81.050957,-54.578506,122.792076,-97.180161,-54.669212,95.742554,-49.515823,-54.277817,122.497635,-96.456940,-54.788486,150.135956,-97.136314,-54.662617,95.430237,-49.556576,-54.262081,122.463814,-96.448280,-54.780308,150.443100
69,0.575000,0.007939,-0.861516,-0.007146,-0.507618,-81.052750,-54.627575,122.876266,-97.189812,-54.703560,95.831390,-49.517494,-54.350174,122.572746,-96.450981,-54.828987,150.224548,-97.148300,-54.706501,95.590729,-49.558792,-54.355347,122.554901,-96.444977,-54.830776,150.508606
70,0.583333,0.008186,-0.861585,-0.007174,-0.507497,-81.054459,-54.574379,122.825050,-97.198952,-54.663292,95.784653,-49.519421,-54.282677,122.512772,-96.445045,-54.777161,150.177628,-97.147835,-54.657219,95.517006,-49.563663,-54.271435,122.472107,-96.444672,-54.768532,150.467072
71,0.591667,0.008984,-0.861423,-0.007153,-0.507758,-81.057388,-54.614784,122.816742,-97.184792,-54.748260,95.766319,-49.522591,-54.280693,122.523956,-96.464851,-54.815399,150.159851,-97.158943,-54.747643,95.465385,-49.559944,-54.281025,122.518417,-96.443764,-54.815598,150.469299
72,0.600000,0.008338,-0.861446,-0.006478,-0.507739,-81.060318,-54.636749,122.833580,-97.189400,-54.754906,95.784096,-49.524982,-54.359550,122.538948,-96.466629,-54.795792,150.177612,-97.152817,-54.754288,95.472893,-49.566776,-54.359993,122.525993,-96.450539,-54.795860,150.509064
73,0.608333,0.007824,-0.861543,-0.006656,-0.507581,-81.052307,-54.590878,122.778175,-97.191734,-54.675354,95.734749,-49.516884,-54.335659,122.471771,-96.448334,-54.761616,150.127930,-97.135513,-54.664898,95.446693,-49.557652,-54.326302,122.430580,-96.451332,-54.760227,150.450638
74,0.616667,0.007520,-0.861654,-0.006952,-0.507394,-81.056335,-54.654228,122.870590,-97.207771,-54.713112,95.834251,-49.520996,-54.405754,122.550415,-96.440277,-54.843822,150.227005,-97.153641,-54.712059,95.600975,-49.562485,-54.406006,122.518196,-96.445755,-54.844589,150.505600
75,0.625000,0.008120,-0.861505,-0.007372,-0.507631,-81.056305,-54.590363,122.757851,-97.192421,-54.669544,95.712425,-49.521202,-54.295815,122.455452,-96.455345,-54.805729,150.105576,-97.143639,-54.668392,95.436043,-49.567856,-54.296120,122.432823,-96.447266,-54.806511,150.415344
76,0.633333,0.008273,-0.861378,-0.007128,-0.507848,-81.064743,-54.646397,122.821152,-97.187134,-54.741211,95.767586,-49.529495,-54.351570,122.534599,-96.477669,-54.846397,150.161179,-97.158035,-54.752209,95.487305,-49.582424,-54.368015,122.550728,-96.444595,-54.854553,150.477142
77,0.641667,0.009376,-0.861370,-0.007030,-0.507843,-81.060959,-54.615978,122.817322,-97.182655,-54.774754,95.763641,-49.526287,-54.264702,122.530884,-96.473991,-54.808475,150.157349,-97.158607,-54.779911,95.473686,-49.566090,-54.262356,122.533005,-96.446472,-54.806133,150.466537
78,0.650000,0.008709,-0.861545,-0.006797,-0.507561,-81.056709,-54.587669,122.798378,-97.196701,-54.716801,95.755447,-49.521767,-54.280006,122.490929,-96.451698,-54.766205,150.148666,-97.155220,-54.716026,95.455177,-49.558365,-54.280407,122.470139,-96.447411,-54.766487,150.481369
79,0.658333,0.008179,-0.861534,-0.006872,-0.507588,-81.055534,-54.634422,122.867943,-97.194290,-54.731987,95.824135,-49.520340,-54.352970,122.562248,-96.452034,-54.818306,150.217346,-97.155014,-54.738476,95.577454,-49.559891,-54.359829,122.557701,-96.444092,-54.828060,150.506012
80,0.666667,0.008286,-0.861420,-0.007167,-0.507775,-81.049438,-54.563450,122.778015,-97.176376,-54.657913,95.727158,-49.514248,-54.266636,122.486160,-96.457733,-54.765797,150.120636,-97.130173,-54.652973,95.416725,-49.559444,-54.254650,122.462273,-96.446465,-54.762451,150.435516
81,0.675000,0.007882,-0.861511,-0.007094,-0.507629,-81.060432,-54.621323,122.886757,-97.196846,-54.695755,95.841499,-49.525131,-54.348698,122.584000,-96.459366,-54.819515,150.234680,-97.153084,-54.703979,95.610313,-49.583206,-54.357735,122.583015,-96.439491,-54.828522,150.515549
